scrapeDate,departureAirportCode,departureAirportName,departureCountryCode,arrivalAirportCode,arrivalAirportName,arrivalCountryCode,duration,aantalTussenstops,availableSeats,flightNumber,carrierCode,carrierName,departureDate,departureTime,arrivalDate,arrivalTime,totalPrice,taxIncludedInPrice
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,7,SN4545,SN,BRUSSELS AIRLINES,2023-04-18,06:55:00+02:00,2023-04-18,15:10:00+02:00,217.25,105.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,1,SN3737,SN,BRUSSELS AIRLINES,2023-04-18,16:25:00+02:00,2023-04-18,19:20:00+02:00,240.14,76.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-04-18,11:55:00+02:00,2023-04-18,14:45:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-04-18,06:50:00+02:00,2023-04-18,12:55:00+02:00,300.38,136.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,2,SN5587,SN,BRUSSELS AIRLINES,2023-04-18,07:00:00+02:00,2023-04-18,12:10:00+02:00,302.67,138.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-18,06:55:00+02:00,2023-04-18,13:35:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-04-19,16:25:00+02:00,2023-04-19,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-19,06:55:00+02:00,2023-04-19,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-04-19,11:55:00+02:00,2023-04-19,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-19,06:55:00+02:00,2023-04-19,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-04-19,06:50:00+02:00,2023-04-19,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-04-19,07:00:00+02:00,2023-04-19,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-19,06:55:00+02:00,2023-04-19,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,1,SN3737,SN,BRUSSELS AIRLINES,2023-04-20,16:25:00+02:00,2023-04-20,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,3,SN3735,SN,BRUSSELS AIRLINES,2023-04-20,11:55:00+02:00,2023-04-20,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-20,06:55:00+02:00,2023-04-20,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-04-20,07:00:00+02:00,2023-04-20,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,7,SN4545,SN,BRUSSELS AIRLINES,2023-04-20,06:55:00+02:00,2023-04-20,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,8,SN5625,SN,BRUSSELS AIRLINES,2023-04-20,09:35:00+02:00,2023-04-20,17:50:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-04-20,06:50:00+02:00,2023-04-20,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,2,SN4545,SN,BRUSSELS AIRLINES,2023-04-21,06:55:00+02:00,2023-04-21,12:50:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-21,06:55:00+02:00,2023-04-21,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3735,SN,BRUSSELS AIRLINES,2023-04-21,06:00:00+02:00,2023-04-21,08:50:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,8,SN8172,SN,BRUSSELS AIRLINES,2023-04-21,06:50:00+02:00,2023-04-21,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:35,1,6,SN4551,SN,BRUSSELS AIRLINES,2023-04-21,06:20:00+02:00,2023-04-21,11:55:00+02:00,544.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-21,06:55:00+02:00,2023-04-21,13:40:00+02:00,665.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,1,SN5587,SN,BRUSSELS AIRLINES,2023-04-21,07:00:00+02:00,2023-04-21,12:10:00+02:00,672.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,1,SN3737,SN,BRUSSELS AIRLINES,2023-04-21,16:25:00+02:00,2023-04-21,19:20:00+02:00,867.14,85.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,3,SN3733,SN,BRUSSELS AIRLINES,2023-04-22,06:00:00+02:00,2023-04-22,08:50:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,3,SN3737,SN,BRUSSELS AIRLINES,2023-04-22,16:25:00+02:00,2023-04-22,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-22,06:55:00+02:00,2023-04-22,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3735,SN,BRUSSELS AIRLINES,2023-04-22,11:55:00+02:00,2023-04-22,14:45:00+02:00,604.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-04-22,06:50:00+02:00,2023-04-22,18:00:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-04-22,07:00:00+02:00,2023-04-22,12:10:00+02:00,672.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,1,SN3733,SN,BRUSSELS AIRLINES,2023-04-23,06:00:00+02:00,2023-04-23,08:50:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:30,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-04-23,06:20:00+02:00,2023-04-23,13:50:00+02:00,349.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,3,SN5587,SN,BRUSSELS AIRLINES,2023-04-23,07:00:00+02:00,2023-04-23,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-04-23,09:35:00+02:00,2023-04-23,12:25:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,5,SN3737,SN,BRUSSELS AIRLINES,2023-04-23,16:25:00+02:00,2023-04-23,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-23,06:55:00+02:00,2023-04-23,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,10:55,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-23,06:55:00+02:00,2023-04-23,17:50:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-04-23,06:50:00+02:00,2023-04-23,12:55:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,3,SN4545,SN,BRUSSELS AIRLINES,2023-04-24,06:55:00+02:00,2023-04-24,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,5,SN5625,SN,BRUSSELS AIRLINES,2023-04-24,09:35:00+02:00,2023-04-24,17:50:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,7,SN3737,SN,BRUSSELS AIRLINES,2023-04-24,16:25:00+02:00,2023-04-24,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-24,06:55:00+02:00,2023-04-24,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-04-24,06:50:00+02:00,2023-04-24,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-04-24,07:00:00+02:00,2023-04-24,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3735,SN,BRUSSELS AIRLINES,2023-04-24,11:55:00+02:00,2023-04-24,14:45:00+02:00,867.14,85.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,5,SN4545,SN,BRUSSELS AIRLINES,2023-04-25,06:55:00+02:00,2023-04-25,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-25,06:55:00+02:00,2023-04-25,13:35:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-04-25,06:50:00+02:00,2023-04-25,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,3,SN3735,SN,BRUSSELS AIRLINES,2023-04-25,11:55:00+02:00,2023-04-25,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,5,SN3737,SN,BRUSSELS AIRLINES,2023-04-25,13:30:00+02:00,2023-04-25,16:25:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-25,06:55:00+02:00,2023-04-25,12:50:00+02:00,665.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,1,SN5629,SN,BRUSSELS AIRLINES,2023-04-26,06:55:00+02:00,2023-04-26,13:40:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,3,SN4545,SN,BRUSSELS AIRLINES,2023-04-26,06:55:00+02:00,2023-04-26,12:50:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-26,06:55:00+02:00,2023-04-26,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,1,SN8172,SN,BRUSSELS AIRLINES,2023-04-26,06:50:00+02:00,2023-04-26,12:55:00+02:00,410.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-04-26,07:00:00+02:00,2023-04-26,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,8,SN3735,SN,BRUSSELS AIRLINES,2023-04-26,11:55:00+02:00,2023-04-26,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,3,SN3737,SN,BRUSSELS AIRLINES,2023-04-26,16:25:00+02:00,2023-04-26,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,6,SN5587,SN,BRUSSELS AIRLINES,2023-04-27,07:00:00+02:00,2023-04-27,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-04-27,09:35:00+02:00,2023-04-27,17:50:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-27,06:55:00+02:00,2023-04-27,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-27,06:55:00+02:00,2023-04-27,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3735,SN,BRUSSELS AIRLINES,2023-04-27,11:55:00+02:00,2023-04-27,14:45:00+02:00,604.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-04-27,06:50:00+02:00,2023-04-27,12:55:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,5,SN3737,SN,BRUSSELS AIRLINES,2023-04-27,16:25:00+02:00,2023-04-27,19:20:00+02:00,657.14,85.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:35,1,4,SN4551,SN,BRUSSELS AIRLINES,2023-04-28,06:20:00+02:00,2023-04-28,11:55:00+02:00,414.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,1,SN4545,SN,BRUSSELS AIRLINES,2023-04-28,06:55:00+02:00,2023-04-28,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-04-28,06:55:00+02:00,2023-04-28,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-28,06:55:00+02:00,2023-04-28,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-04-28,07:00:00+02:00,2023-04-28,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-04-28,06:50:00+02:00,2023-04-28,12:55:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,1,SN3733,SN,BRUSSELS AIRLINES,2023-04-29,06:00:00+02:00,2023-04-29,08:50:00+02:00,604.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3735,SN,BRUSSELS AIRLINES,2023-04-29,11:55:00+02:00,2023-04-29,14:45:00+02:00,604.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,1,SN3737,SN,BRUSSELS AIRLINES,2023-04-29,16:25:00+02:00,2023-04-29,19:20:00+02:00,604.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,11:10,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-04-29,06:50:00+02:00,2023-04-29,18:00:00+02:00,670.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,5,SN5587,SN,BRUSSELS AIRLINES,2023-04-29,07:00:00+02:00,2023-04-29,12:10:00+02:00,867.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-04-30,06:55:00+02:00,2023-04-30,13:40:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,CITYJET FOR BRUSSELS AIRLINES,2023-04-30,06:50:00+02:00,2023-04-30,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-04-30,07:00:00+02:00,2023-04-30,12:10:00+02:00,542.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,07:30,1,9,SN4551,SN,BRUSSELS AIRLINES,2023-04-30,06:20:00+02:00,2023-04-30,13:50:00+02:00,544.51,152.51
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,1,SN3735,SN,BRUSSELS AIRLINES,2023-04-30,09:35:00+02:00,2023-04-30,12:25:00+02:00,604.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,2,SN3733,SN,BRUSSELS AIRLINES,2023-04-30,06:00:00+02:00,2023-04-30,08:50:00+02:00,657.14,85.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,4,SN3737,SN,BRUSSELS AIRLINES,2023-04-30,16:25:00+02:00,2023-04-30,19:20:00+02:00,657.14,85.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,1,SN3735,SN,BRUSSELS AIRLINES,2023-05-01,11:55:00+02:00,2023-05-01,14:45:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,3,SN3737,SN,BRUSSELS AIRLINES,2023-05-01,16:25:00+02:00,2023-05-01,19:20:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,8,SN5587,SN,BRUSSELS AIRLINES,2023-05-01,07:00:00+02:00,2023-05-01,12:10:00+02:00,347.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-01,06:55:00+02:00,2023-05-01,12:50:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-01,06:55:00+02:00,2023-05-01,15:10:00+02:00,535.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-01,09:35:00+02:00,2023-05-01,17:50:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-01,06:50:00+02:00,2023-05-01,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,7,SN4545,SN,BRUSSELS AIRLINES,2023-05-02,06:55:00+02:00,2023-05-02,12:50:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:40,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-02,06:55:00+02:00,2023-05-02,13:35:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-02,06:55:00+02:00,2023-05-02,15:10:00+02:00,405.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,4,SN3735,SN,BRUSSELS AIRLINES,2023-05-02,11:55:00+02:00,2023-05-02,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,3,SN3737,SN,BRUSSELS AIRLINES,2023-05-02,16:25:00+02:00,2023-05-02,19:20:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-02,06:50:00+02:00,2023-05-02,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,2,SN5587,SN,BRUSSELS AIRLINES,2023-05-03,07:00:00+02:00,2023-05-03,12:10:00+02:00,224.67,112.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-03,16:25:00+02:00,2023-05-03,19:20:00+02:00,344.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-03,06:55:00+02:00,2023-05-03,13:40:00+02:00,405.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,6,SN3735,SN,BRUSSELS AIRLINES,2023-05-03,11:55:00+02:00,2023-05-03,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-03,06:50:00+02:00,2023-05-03,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-04,16:25:00+02:00,2023-05-04,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,9,SN5587,SN,BRUSSELS AIRLINES,2023-05-04,07:00:00+02:00,2023-05-04,12:10:00+02:00,412.67,150.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,9,SN3735,SN,BRUSSELS AIRLINES,2023-05-04,11:55:00+02:00,2023-05-04,14:45:00+02:00,474.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN5625,SN,BRUSSELS AIRLINES,2023-05-04,09:35:00+02:00,2023-05-04,17:50:00+02:00,535.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:05,1,9,SN8172,SN,BRUSSELS AIRLINES,2023-05-04,06:50:00+02:00,2023-05-04,12:55:00+02:00,540.38,148.38
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:55,1,6,SN4545,SN,BRUSSELS AIRLINES,2023-05-05,06:55:00+02:00,2023-05-05,12:50:00+02:00,217.25,105.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:55,0,9,SN3737,SN,BRUSSELS AIRLINES,2023-05-05,16:25:00+02:00,2023-05-05,19:20:00+02:00,279.14,82.14
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,05:10,1,5,SN5587,SN,BRUSSELS AIRLINES,2023-05-05,07:00:00+02:00,2023-05-05,12:10:00+02:00,302.67,138.67
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,08:15,1,9,SN4545,SN,BRUSSELS AIRLINES,2023-05-05,06:55:00+02:00,2023-05-05,15:10:00+02:00,340.25,143.25
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,06:45,1,9,SN5629,SN,BRUSSELS AIRLINES,2023-05-05,06:55:00+02:00,2023-05-05,13:40:00+02:00,340.58,143.58
2023-03-30,BRU,BRUSSELS AIRPORT,BE,AGP,MALAGA AIRPORT,ES,02:50,0,5,SN3735,SN,BRUSSELS AIRLINES,2023-05-05,06:00:00+02:00,2023-05-05,08:50:00+02:00,344.14,82.14
