scrapeDate,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-15T13:35:00.000,2023-07-15T16:20:00.000,Ryanair,02:45,240.69,246.99,True,False,6.3,ADT,5
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-15T17:20:00.000,2023-07-15T19:30:00.000,Ryanair,02:10,202.49,202.49,False,False,0.0,ADT,4
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-16T09:55:00.000,2023-07-16T12:50:00.000,Ryanair,02:55,211.83,211.83,False,False,0.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-16T17:00:00.000,2023-07-16T20:40:00.000,Ryanair,02:40,135.29,139.99,True,False,4.7,ADT,2
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-16T17:30:00.000,2023-07-16T19:55:00.000,Ryanair,02:25,217.81,217.81,False,False,0.0,ADT,2
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-16T09:45:00.000,2023-07-16T12:00:00.000,Malta Air,02:15,111.5,111.5,False,False,0.0,ADT,2
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-16T16:45:00.000,2023-07-16T18:40:00.000,Ryanair,02:55,179.19,179.19,False,False,0.0,ADT,1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-16T19:45:00.000,2023-07-16T21:40:00.000,Ryanair,02:55,117.84,120.99,True,False,3.15,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-16T09:55:00.000,2023-07-16T12:20:00.000,Ryanair,02:25,203.99,203.99,False,False,0.0,ADT,1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-16T15:00:00.000,2023-07-16T17:25:00.000,Ryanair,02:25,203.99,203.99,False,False,0.0,ADT,2
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-16T07:30:00.000,2023-07-16T09:55:00.000,Ryanair,02:25,198.1,198.1,False,False,0.0,ADT,5
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-16T21:30:00.000,2023-07-17T00:15:00.000,Ryanair,02:45,132.54,132.54,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-16T09:35:00.000,2023-07-16T11:45:00.000,Ryanair,02:10,177.79,177.79,False,False,0.0,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-16T12:35:00.000,2023-07-16T16:10:00.000,Ryanair,04:35,292.64,292.64,False,False,0.0,ADT,1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-17T17:40:00.000,2023-07-17T20:30:00.000,Ryanair,02:50,203.64,203.64,False,False,0.0,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-07-17T20:25:00.000,2023-07-17T22:40:00.000,Ryanair,02:15,88.99,88.99,False,False,0.0,ADT,5
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-17T19:20:00.000,2023-07-17T23:00:00.000,Ryanair,02:40,155.09,155.09,False,False,0.0,ADT,-1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-17T12:00:00.000,2023-07-17T16:35:00.000,Ryanair,03:35,256.67,256.67,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-17T20:55:00.000,2023-07-17T23:20:00.000,Malta Air,02:25,125.65,127.99,True,False,2.34,ADT,4
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-17T06:30:00.000,2023-07-17T08:45:00.000,Ryanair,02:15,140.77,140.77,False,False,0.0,ADT,-1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-07-17T09:30:00.000,2023-07-17T11:45:00.000,Malta Air,02:15,147.7,147.7,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-17T12:05:00.000,2023-07-17T14:35:00.000,Ryanair,02:30,185.99,185.99,False,False,0.0,ADT,5
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-17T18:00:00.000,2023-07-17T19:55:00.000,Ryanair,02:55,136.29,139.99,True,False,3.7,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-17T16:55:00.000,2023-07-17T19:20:00.000,Ryanair,02:25,136.29,139.99,True,False,3.7,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-17T19:20:00.000,2023-07-17T22:05:00.000,Ryanair,02:45,177.4,177.4,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-17T08:55:00.000,2023-07-17T11:05:00.000,Ryanair,02:10,156.27,156.27,False,False,0.0,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-07-18T07:20:00.000,2023-07-18T11:45:00.000,Ryanair,03:25,160.23,162.99,True,False,2.76,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-18T17:20:00.000,2023-07-18T19:45:00.000,Ryanair,02:25,158.82,158.82,False,False,0.0,ADT,5
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-18T19:20:00.000,2023-07-18T21:35:00.000,Malta Air,02:15,97.45,99.99,True,False,2.54,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-18T15:35:00.000,2023-07-18T18:05:00.000,Ryanair,02:30,171.99,171.99,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-18T13:45:00.000,2023-07-18T15:40:00.000,Ryanair,02:55,103.29,104.99,True,False,1.7,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-18T16:45:00.000,2023-07-18T18:40:00.000,Ryanair,02:55,156.27,156.27,False,False,0.0,ADT,3
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-18T06:30:00.000,2023-07-18T08:55:00.000,Ryanair,02:25,168.99,168.99,False,False,0.0,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-18T12:15:00.000,2023-07-18T14:40:00.000,Ryanair,02:25,194.49,194.49,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-18T09:25:00.000,2023-07-18T11:50:00.000,Ryanair,02:25,140.77,140.77,False,False,0.0,ADT,3
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-18T16:00:00.000,2023-07-18T18:45:00.000,Ryanair,02:45,146.87,146.87,False,False,0.0,ADT,1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-18T06:35:00.000,2023-07-18T08:45:00.000,Ryanair,02:10,85.59,90.99,True,False,5.4,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-18T07:15:00.000,2023-07-18T10:50:00.000,Ryanair,04:35,241.99,241.99,False,False,0.0,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-19T10:05:00.000,2023-07-19T13:00:00.000,Ryanair,02:55,176.14,176.14,False,False,0.0,ADT,3
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-07-19T17:25:00.000,2023-07-19T19:40:00.000,Ryanair,02:15,72.99,78.99,True,False,6.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-19T08:05:00.000,2023-07-19T11:45:00.000,Ryanair,02:40,236.59,236.59,False,False,0.0,ADT,4
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-19T13:10:00.000,2023-07-19T17:45:00.000,Ryanair,03:35,257.56,257.56,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-19T16:35:00.000,2023-07-19T18:50:00.000,Ryanair,02:15,71.32,74.99,True,False,3.67,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-19T09:25:00.000,2023-07-19T11:55:00.000,Malta Air,02:30,179.99,238.99,True,False,59.0,ADT,3
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-19T12:25:00.000,2023-07-19T14:20:00.000,Ryanair,02:55,197.24,197.24,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-19T16:20:00.000,2023-07-19T18:15:00.000,Ryanair,02:55,156.79,160.99,True,False,4.2,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-19T10:00:00.000,2023-07-19T12:25:00.000,Ryanair,02:25,154.09,154.09,False,False,0.0,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-19T14:45:00.000,2023-07-19T17:10:00.000,Ryanair,02:25,176.4,176.4,False,False,0.0,ADT,2
2023-03-16,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-19T21:55:00.000,2023-07-20T00:20:00.000,Ryanair,02:25,100.49,104.99,True,False,4.5,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-19T06:45:00.000,2023-07-19T09:30:00.000,Ryanair,02:45,134.64,134.64,False,False,0.0,ADT,4
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-19T06:55:00.000,2023-07-19T09:05:00.000,Ryanair,02:10,100.59,100.59,False,False,0.0,ADT,4
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-20T18:20:00.000,2023-07-20T22:00:00.000,Ryanair,02:40,179.19,179.19,False,False,0.0,ADT,2
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-20T06:25:00.000,2023-07-20T08:40:00.000,Ryanair,02:15,128.36,128.36,False,False,0.0,ADT,1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-20T11:25:00.000,2023-07-20T13:20:00.000,Ryanair,02:55,171.49,171.49,False,False,0.0,ADT,1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-20T09:00:00.000,2023-07-20T11:25:00.000,Ryanair,02:25,193.49,193.49,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-20T15:05:00.000,2023-07-20T17:30:00.000,Ryanair,02:25,148.81,148.81,False,False,0.0,ADT,3
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-20T10:20:00.000,2023-07-20T12:45:00.000,Ryanair,02:25,69.11,74.99,True,False,5.88,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-20T17:30:00.000,2023-07-20T20:15:00.000,Ryanair,02:45,111.74,111.74,False,False,0.0,ADT,2
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-20T17:45:00.000,2023-07-20T19:55:00.000,Lauda Europe,02:10,101.39,101.39,False,False,0.0,ADT,4
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-20T20:00:00.000,2023-07-20T23:35:00.000,Ryanair,04:35,224.14,224.14,False,False,0.0,ADT,3
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-07-21T11:00:00.000,2023-07-21T13:15:00.000,Ryanair,02:15,203.99,203.99,False,False,0.0,ADT,-1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-21T07:55:00.000,2023-07-21T12:30:00.000,Ryanair,03:35,164.26,164.26,False,False,0.0,ADT,3
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-21T07:00:00.000,2023-07-21T09:25:00.000,Ryanair,02:25,305.78,305.78,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-21T09:10:00.000,2023-07-21T11:25:00.000,Malta Air,02:15,149.01,149.01,False,False,0.0,ADT,5
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-07-21T20:00:00.000,2023-07-21T22:15:00.000,Malta Air,02:15,78.67,78.67,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-21T16:35:00.000,2023-07-21T19:05:00.000,Ryanair,02:30,188.99,188.99,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-21T07:05:00.000,2023-07-21T09:00:00.000,Ryanair,02:55,205.49,205.49,False,False,0.0,ADT,3
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-21T17:30:00.000,2023-07-21T19:25:00.000,Ryanair,02:55,176.4,176.4,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-21T09:45:00.000,2023-07-21T12:10:00.000,Ryanair,02:25,193.49,193.49,False,False,0.0,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-21T17:20:00.000,2023-07-21T19:45:00.000,Ryanair,02:25,185.99,185.99,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-21T16:15:00.000,2023-07-21T18:40:00.000,Ryanair,02:25,91.88,91.88,False,False,0.0,ADT,-1
2023-03-16,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-21T10:00:00.000,2023-07-21T12:45:00.000,Ryanair,02:45,207.79,214.99,True,False,7.2,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-21T20:55:00.000,2023-07-21T23:40:00.000,Ryanair,02:45,145.87,145.87,False,False,0.0,ADT,1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-21T19:00:00.000,2023-07-21T21:00:00.000,Ryanair,02:00,126.24,126.24,False,False,0.0,ADT,2
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-21T06:30:00.000,2023-07-21T10:05:00.000,Ryanair,04:35,169.27,169.27,False,False,0.0,ADT,-1
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-07-22T08:10:00.000,2023-07-22T12:35:00.000,Ryanair,03:25,263.11,263.11,False,False,0.0,ADT,3
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-22T07:45:00.000,2023-07-22T10:00:00.000,Ryanair,02:15,128.36,128.36,False,False,0.0,ADT,1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-22T21:30:00.000,2023-07-22T23:59:00.000,Malta Air,02:29,148.99,148.99,False,False,0.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-22T11:05:00.000,2023-07-22T13:00:00.000,Ryanair,02:55,155.39,160.99,True,False,5.6,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-22T15:50:00.000,2023-07-22T18:15:00.000,Ryanair,02:25,177.79,177.79,False,False,0.0,ADT,1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-22T13:35:00.000,2023-07-22T16:20:00.000,Ryanair,02:45,114.89,114.89,False,False,0.0,ADT,3
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-22T17:20:00.000,2023-07-22T19:30:00.000,Ryanair,02:10,139.99,139.99,False,False,0.0,ADT,2
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-23T09:55:00.000,2023-07-23T12:50:00.000,Ryanair,02:55,109.33,111.99,True,False,2.66,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-23T17:00:00.000,2023-07-23T20:40:00.000,Ryanair,02:40,206.49,206.49,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-23T17:30:00.000,2023-07-23T19:55:00.000,Ryanair,02:25,183.57,183.57,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-23T09:45:00.000,2023-07-23T12:00:00.000,Malta Air,02:15,150.01,150.01,False,False,0.0,ADT,5
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-23T16:45:00.000,2023-07-23T18:40:00.000,Ryanair,02:55,172.49,172.49,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-23T19:45:00.000,2023-07-23T21:40:00.000,Ryanair,02:55,135.64,135.64,False,False,0.0,ADT,3
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-23T09:55:00.000,2023-07-23T12:20:00.000,Ryanair,02:25,194.49,194.49,False,False,0.0,ADT,5
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-23T15:00:00.000,2023-07-23T17:25:00.000,Ryanair,02:25,168.99,168.99,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-23T07:30:00.000,2023-07-23T09:55:00.000,Ryanair,02:25,72.32,74.99,True,False,2.67,ADT,4
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-23T21:30:00.000,2023-07-24T00:15:00.000,Ryanair,02:45,118.84,120.99,True,False,2.15,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-23T09:35:00.000,2023-07-23T11:45:00.000,Ryanair,02:10,134.59,134.59,False,False,0.0,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-23T12:35:00.000,2023-07-23T16:10:00.000,Ryanair,04:35,310.92,324.22,True,False,13.3,ADT,-1
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-24T17:40:00.000,2023-07-24T20:30:00.000,Ryanair,02:50,142.02,146.99,True,False,4.97,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-07-24T20:25:00.000,2023-07-24T22:40:00.000,Ryanair,02:15,127.24,127.24,False,False,0.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-24T19:20:00.000,2023-07-24T23:00:00.000,Ryanair,02:40,146.87,146.87,False,False,0.0,ADT,1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-24T12:00:00.000,2023-07-24T16:35:00.000,Ryanair,03:35,186.44,186.44,False,False,0.0,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-24T20:55:00.000,2023-07-24T23:20:00.000,Malta Air,02:25,86.77,86.77,False,False,0.0,ADT,5
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-24T06:30:00.000,2023-07-24T08:45:00.000,Ryanair,02:15,150.01,150.01,False,False,0.0,ADT,-1
2023-03-16,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-07-24T09:30:00.000,2023-07-24T11:45:00.000,Malta Air,02:15,140.77,140.77,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-24T12:05:00.000,2023-07-24T14:35:00.000,Ryanair,02:30,161.99,161.99,False,False,0.0,ADT,1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-24T18:00:00.000,2023-07-24T19:55:00.000,Ryanair,02:55,155.09,155.09,False,False,0.0,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-24T16:55:00.000,2023-07-24T19:20:00.000,Ryanair,02:25,206.49,206.49,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-24T19:20:00.000,2023-07-24T22:05:00.000,Ryanair,02:45,203.49,203.49,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-24T08:30:00.000,2023-07-24T10:40:00.000,Ryanair,02:10,116.79,116.79,False,False,0.0,ADT,3
2023-03-16,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-07-25T07:20:00.000,2023-07-25T11:45:00.000,Ryanair,03:25,156.72,162.99,True,False,6.27,ADT,-1
2023-03-16,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-25T17:20:00.000,2023-07-25T19:45:00.000,Ryanair,02:25,106.03,109.99,True,False,3.96,ADT,2
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-25T19:20:00.000,2023-07-25T21:35:00.000,Malta Air,02:15,72.53,72.53,False,False,0.0,ADT,5
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-25T15:35:00.000,2023-07-25T18:05:00.000,Ryanair,02:30,142.99,142.99,False,False,0.0,ADT,4
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-25T13:45:00.000,2023-07-25T15:40:00.000,Ryanair,02:55,148.81,148.81,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-25T16:45:00.000,2023-07-25T18:40:00.000,Ryanair,02:55,115.79,115.79,False,False,0.0,ADT,1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-25T06:30:00.000,2023-07-25T08:55:00.000,Ryanair,02:25,167.99,167.99,False,False,0.0,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-25T12:15:00.000,2023-07-25T14:40:00.000,Ryanair,02:25,154.09,154.09,False,False,0.0,ADT,-1
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-25T09:25:00.000,2023-07-25T11:50:00.000,Ryanair,02:25,170.06,170.06,False,False,0.0,ADT,5
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-25T16:00:00.000,2023-07-25T18:45:00.000,Ryanair,02:45,128.87,128.87,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-25T06:35:00.000,2023-07-25T08:45:00.000,Ryanair,02:10,114.89,114.89,False,False,0.0,ADT,-1
2023-03-16,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-07-25T07:15:00.000,2023-07-25T10:50:00.000,Ryanair,04:35,221.09,221.09,False,False,0.0,ADT,4
2023-03-16,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-26T10:05:00.000,2023-07-26T13:00:00.000,Ryanair,02:55,155.96,155.96,False,False,0.0,ADT,-1
2023-03-16,FR 2915,BRU,Brussels,PMI,Mallorca,2023-07-26T17:25:00.000,2023-07-26T19:40:00.000,Ryanair,02:15,94.99,94.99,False,False,0.0,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-26T08:05:00.000,2023-07-26T11:45:00.000,Ryanair,02:40,152.92,152.92,False,False,0.0,ADT,-1
2023-03-16,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-07-26T13:10:00.000,2023-07-26T17:45:00.000,Ryanair,03:35,168.58,168.58,False,False,0.0,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-26T16:35:00.000,2023-07-26T18:50:00.000,Ryanair,02:15,70.13,70.13,False,False,0.0,ADT,-1
2023-03-16,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-26T09:25:00.000,2023-07-26T11:55:00.000,Malta Air,02:30,143.99,178.99,True,False,35.0,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-26T12:25:00.000,2023-07-26T14:20:00.000,Ryanair,02:55,176.4,176.4,False,False,0.0,ADT,-1
2023-03-16,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-26T16:20:00.000,2023-07-26T18:15:00.000,Ryanair,02:55,75.24,78.99,True,False,3.75,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-26T10:00:00.000,2023-07-26T12:25:00.000,Ryanair,02:25,128.87,128.87,False,False,0.0,ADT,2
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-26T14:45:00.000,2023-07-26T17:10:00.000,Ryanair,02:25,101.39,101.39,False,False,0.0,ADT,1
2023-03-16,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-26T21:55:00.000,2023-07-27T00:20:00.000,Ryanair,02:25,101.39,101.39,False,False,0.0,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-26T06:45:00.000,2023-07-26T09:30:00.000,Ryanair,02:45,128.87,128.87,False,False,0.0,ADT,-1
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-26T06:55:00.000,2023-07-26T09:05:00.000,Ryanair,02:10,100.49,104.99,True,False,4.5,ADT,-1
2023-03-16,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-27T18:20:00.000,2023-07-27T22:00:00.000,Ryanair,02:40,100.49,104.99,True,False,4.5,ADT,-1
2023-03-16,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-27T06:25:00.000,2023-07-27T08:40:00.000,Ryanair,02:15,43.71,47.99,True,False,4.28,ADT,-1
2023-03-16,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-27T11:25:00.000,2023-07-27T13:20:00.000,Ryanair,02:55,101.39,104.99,True,False,3.6,ADT,-1
2023-03-16,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-27T09:00:00.000,2023-07-27T11:25:00.000,Ryanair,02:25,115.74,120.99,True,False,5.25,ADT,-1
2023-03-16,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-27T15:05:00.000,2023-07-27T17:30:00.000,Ryanair,02:25,114.89,114.89,False,False,0.0,ADT,2
2023-03-16,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-07-27T10:20:00.000,2023-07-27T12:45:00.000,Ryanair,02:25,96.45,99.99,True,False,3.54,ADT,-1
2023-03-16,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-27T17:30:00.000,2023-07-27T20:15:00.000,Ryanair,02:45,116.69,116.69,False,False,0.0,ADT,2
2023-03-16,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-27T17:45:00.000,2023-07-27T19:55:00.000,Lauda Europe,02:10,73.24,73.24,False,False,0.0,ADT,-1
