scrapeDate,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,arrivalDate,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats,flightKey
2023-03-10,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-05-09T07:20:00.000,2023-05-09T11:45:00.000,Ryanair,03:25,181.44,185.99,True,False,4.55,ADT,1,OKT2BMRYFHZ4GXYZWCM33ENYK6VRDZRPCM4J74HPDVNSTLLC7OFUXPMLGPD2FWAZNENPKWWU3RTVNAKSQVHR6WPBKVZ75UM5Q6H5BDFRRE3OO5AC6POF5WWZ4JYGB62YC7TRWY44BOM4OAZ3OE67SQ5G7ZFB2KGOANLE3AJ5HPK6INLTNIVW6CBNELS3MCWK4CKCWJ6XODIFEUVT7CAN4M3AEW6JUOHXTXNKLBDGMDC73N4F7OMWO5XMN7WNE3L6
2023-03-10,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-05-09T17:20:00.000,2023-05-09T19:45:00.000,Ryanair,02:25,58.37,60.99,True,False,2.62,ADT,-1,6FARM6XPDOX6SWHHCVV3KBJDFSZEPOTVZOXCY3RUTRXDVAO5M3NPGIIRAZALRHI4RBW5AE4YLYKTFIJLF4DMKS4K3JNRO25LURPF6CD24NEIMSTY3EQDJMBTI57NDCPNVFFJZYZ6NESRCSHOIYBGVHFOHXYVSFJSZO6ZT3BYWYUM2UHEGDQX62LHY2FUW74RYEAVSK3X4WVQLKXGO7LLF4LOPT3YGKPS4OEVOH4MJSAT6TH5U4TACPDAYJGGAHCP
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-05-09T19:20:00.000,2023-05-09T21:35:00.000,Malta Air,02:15,60.57,60.57,False,False,0.0,ADT,-1,JZBV7JC52PZA5FFE3YEUP42KIJZ73M5IE7A5W7A2I7PUF2SQL6QDEWUKIJLMFUK5XAGINBWCGAM44BMMRORTJ4WJIG3ZDJ3YYEXIXP72UECZ6T5KJG56BXP5O66R2DM6GWKZQSXZHHR2OQZBWRGQQSJKYO3N63LAA2OVKSMB6QRBC27ZYDVRRPSGQXNJ6F7KTGLMYD6HHYCUXB6T2N6426UPPBQAOQODZOXI7KE7Q2ZN354JH4SKSRAHWCGROJS6
2023-03-10,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-09T15:35:00.000,2023-05-09T18:05:00.000,Ryanair,02:30,79.99,79.99,False,False,0.0,ADT,-1,RGL3HN4QJIDKNE2ADEU44AE2W4JHCXIWKBDZTRV76LRKOMH6NOE4R2FZA2UBA4WML26D745THJKH7ZFKYEXSBI5DLKNJAGWMBLGZ4HFLYVEMPFF4TABMRDC72G3SC4JIGBGXSUNQ5ESGHR3PTP6M6JOXPV4AGIOBVZBOERBAVWWPHXQPWPE5JZPWBZY664OGQDJOCQWDS5NWG6AMSIMPSUGC6BINBODLYQTD2YCKCEBLBRZ4NVP5TIRU2I6EP2QE
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-05-09T13:45:00.000,2023-05-09T15:40:00.000,Ryanair,02:55,36.89,38.99,True,False,2.1,ADT,-1,UFGJTDLS3P7OJ4F3MSM6O7K2ESI7CJM37UIDN27RKXBIBH7KS5YHHI46KTJ5EZARUW2DBM5TXKG74PO3PJFVZXJBLB3YGHPCJOWQFT3XPBF6WWGPQM2WTQ6VLBEQNR6RHBIIHLPW2RUHOMNVJIAFX6ZYPU6YABVYM4KQQI27VPOA223WPJVZVGRYCXRLKQ3RDVOSRZGHNKXYOVHDGBC5VK3E3MTFACVUDGBMYTLZLMPZOULX6I4MH6NOFPYUCUGF
2023-03-10,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-05-09T16:45:00.000,2023-05-09T18:40:00.000,Ryanair,02:55,24.99,24.99,False,False,0.0,ADT,-1,TTM2GIIS7N6IWI6CVUTBP7GLSLCDUPGR7KWZIN32ULPZMHVYHYMIF6ZR52K6PPA7F2SWP6TRBWJVMSZJYGJQQM2H2SQFLOF77OS7RUP3WAHJ22NWTPPQQPPTW3Y4KSD5AYYERZ65CL4BHGA7U5M7BTEO554MZHX7NVMRELFNP2AN3D4UWGU3HSUALGYO3RHA5YXEAMFLSIGEIMUL7V6AJAL4R4O27L4U57UDQUY
2023-03-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-09T06:30:00.000,2023-05-09T08:55:00.000,Ryanair,02:25,88.59,90.99,True,False,2.4,ADT,5,AMYVYVOT4S3RDQXE2WLCNOIW3OI5UGKAS23PRK2JVTFT5XEO3DALNRKW3ZIB2RBDXKLPXPJY6YNWBCBZSBFEZKMLWFQR7JHS5TO3R42Q5H7TGL74JNE4TOUE474FVFM57RH5IXQCXI6ZUGDOQJ6ST5FB3RFCIXV2MAAWPJZDHXKIPGGEMITG4Y4WHYGPJQZV2H5WDVCMINCTPNUKIBXDWIM6KIG36QWGUP7LCHDOUCINYFVLBF3H4XCWISYPP2UU
2023-03-10,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-09T12:15:00.000,2023-05-09T14:40:00.000,Ryanair,02:25,101.39,101.39,False,False,0.0,ADT,-1,AMYVYVOT4S3RDQXE2WLCNOIW3OI5UGKAS23PRK2JVTFT5XEO3DADZT7ULGL22IJPKYR7FDSYN75XGEEEN4OY52R2FOKXACD7PDGCG7P4HLM5L5U67YF5YRNYVWFPXSHKEPG2J5CBO2M3UMOPIOM3ZM4D2NUCAHXATUXZVLXTXMBH3LQZJ5O5M6A5X4VASOLYPZZT5FODZWTH3CJXT7KIS5PRDNJF42NIIRRXW2DRXFOMWZVJ7ZCVC323DIB577GS
2023-03-10,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-05-09T09:25:00.000,2023-05-09T11:50:00.000,Ryanair,02:25,91.88,91.88,False,False,0.0,ADT,-1,TSDCYY6FRN3H4BM4HGCEBURFBAYA65EV6EWGFAJIQFMHT3GPYEM3RE7S3K5DKVEGTTKJVFTCRNBAIXAIIN2GGIZUBYSH2ZMNCHMSU6RZWT5UOYOXBVIRD4TWOVANU2O6OBEVEE7C7RQA45MNQHHKIO72F7N573E4AASTIAZCGTCP52NDKUJBEP2NATGCTDNNFKQCK5BWNECDYI3EJPT52Z6VTGDAAQK4MHPHVBIHC7HLQ3LHDNZK2JMELQTVVWTR
2023-03-10,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-09T16:00:00.000,2023-05-09T18:45:00.000,Ryanair,02:45,66.49,66.49,False,False,0.0,ADT,-1,NAENFRSGPWMWAHUUV6HRLHB47524644SW6HT27UCUBNHNXT5KHKSFCRWWXLNQPLR5MQ6ZVEA3MKLFZDLGKVN6X2X3IJ4QPD523LE5JTF7NZWCJQMHX4BU2LLLY2PUU45E3FQKCW5PEDGX7Q6QJTORRHZUQVYE65XUKQYHTONCLAELFHZEXG2UZKBXWZ5LV6NZYINARTEY7FM6F76O3HCMJI4X4EFOXO5XLMHYPMXO7XSKMNZSMCXQIFCELDTH5DQ
2023-03-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-09T06:35:00.000,2023-05-09T08:45:00.000,Ryanair,02:10,36.89,38.99,True,False,2.1,ADT,-1,UFGJTDLS3P7OJ4F3MSM6O7K2ERDYWNVSJJUPWH2LJBSN7ASN6V7KAQ27D5JO33UP4VMLN6QIC3647W7RLGJILF4NHDI5U4NWXJQWC33CT7WUG62DZBZZOVW32FDLPINMYHDDLLFWHCUJ3A43QUXAEGYC622PNYF5IXQCUW5QZ6M5PNZGTM2RIDQQA2TW7WAXKOMMT6U3XNJGC2UE6XX4IMJGGHJ7XEELWWPX5YLJZKC4FD23OJOHGVFXQOS5BLDM
2023-03-10,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-05-09T07:15:00.000,2023-05-09T10:50:00.000,Ryanair,04:35,120.19,124.99,True,False,4.8,ADT,-1,2WWJR3GGGRT35GTZRLQDQ3SOUGI4ALNMQEKTAE3SUW7YI3OIATQZKCSWZG5BF5KQO24UDJAOLLS5IMOIEAPMWM225WTTLB2AOSFV4LPP5VVQ3X5J7U7LIULSRI2AO3KR6BW5TU5LJQELH4JTFEWZZXUM6FSRTN4NIXS33TEZ4YMQHWUM2LBVG7X5NE7XLRY4G4K6NR6FEF6RY42Z7ZZD5HLATOW4OMAVZJX2FXKOAJJGGZ6OHEXQ3IYFPQBM5E2Z
2023-03-10,FR 2923,BRU,Brussels,AGP,Malaga,2023-05-10T10:05:00.000,2023-05-10T13:00:00.000,Ryanair,02:55,82.57,82.57,False,False,0.0,ADT,3,HU6IBTZ62RLBYE6HUA34C3FFD6SO3XQAQNS7EOFUB3ZMTH7EUSXQZL4NTLJAXDPC5EHADI76H2I65KT6FPMWRPHM46RPS4KNWRAPSIHIXW3QYYWD5VWNTCOTTE2HJ2YFQSGCYVSJ2U6BOZ2QPFQ6UZF6I4GQOKUVP7774HJ43KOLJ35AAWEX4V63SUHM2WVXHNU4G6VD36XXD2ZMZXVRYPPU7Y7KQVLS6MFKSBR7WR2HRNAEMMMDYYENDJ7C5XXM
2023-03-10,FR 2915,BRU,Brussels,PMI,Mallorca,2023-05-10T17:25:00.000,2023-05-10T19:40:00.000,Ryanair,02:15,55.87,58.99,True,False,3.12,ADT,5,NAENFRSGPWMWAHUUV6HRLHB477ZSUM2RSM3EUAT2D2EI7PFRTFTR5YQYB6WWHKKN3M2XZN6YLJE6WGNOZJNZFPHWNUBKKDEIZR5PJQEO6GTTVRRENMOL3I6RNEXWEM2LM4FRGJIJWTZTGJPKLWFHED6522YUX6E3LQOWDTL3PCRCHSSR7IZV67JPHG6TH3NCUWVVSTUUQBH5QUFZOMBFUYIIZKCUUEAOSDR3G22A6R3LAZGYEWRDKHX6FXHCIGPC
2023-03-10,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-05-10T13:10:00.000,2023-05-10T17:45:00.000,Ryanair,03:35,129.33,129.33,False,False,0.0,ADT,-1,EUADYF2Q57IYJYEW6PX7K42HDQBKCQER5ITIOS7RGDQCXBNSDGMTBJDOXJUTSLHEQQJGZPUZQT6VB2HJOOPQTQNXIAHXIGG2SOKYGKHXLMPTACQJ65DED4PRVKGBMJARAD6QHMCDKIHXSGWALUESSCHSKWCACOZ2RMMDJJLCGGHZYUUQQJJOCJS7DRT7IXS2OR7256ZEWY4Q4WQ6FDLOMO7RQOKRXWW3KXAMECAQGDSUD3EM5HQ3G5VUC3MQEDKG
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-05-10T16:35:00.000,2023-05-10T18:50:00.000,Ryanair,02:15,45.32,47.99,True,False,2.67,ADT,-1,GVNDBMJPIY5D3UE7PFSKIOHS5EV5GW24MVK6LV64PVVB6GAGMXTS5YOTVSNHHEZO55VWYLX6HORH2ITZXO2CMIHGBB75HGHG7DQGMWI5T4WXYLKFJIF324CADVGQGTTLSBH2XPT7BGZN7APNKSQDVLMFCXYKJ5AXU5HWIF7AGBZHGTEUP4FG4XAVSDDFECOAWCK6EKVT5D4357RFTT6J64BY5YYBW56XJGROKYNZ4WZALGF7ABIAFVHXN7KLRW4P
2023-03-10,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-10T09:25:00.000,2023-05-10T11:55:00.000,Malta Air,02:30,77.99,77.99,False,False,0.0,ADT,5,4VA5O2AP6JWRZKXGNB2GROKUQ4NFGD6THACOXXSSYIB47XSB4SXAZNMMII3HSBUZYC722TC3WU4CD2PCYKACIXHOYVAF6E3B3AAYGX2ROWZRRCC44GPAQAYWVAFYNHKKAPD6XVGHPV7BA5T5YCH7X43D35GOSV5MYD7RZH6KQ7APZRIIMGMCNM66OAQUWIJV3O557EVHBER25GFEXTSO44CUACUFOMY7G6F5D7YHGBV4M6AOW7LXNSI3HVVJZXRM
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-05-10T12:25:00.000,2023-05-10T14:20:00.000,Ryanair,02:55,34.59,34.59,False,False,0.0,ADT,2,L2JSVEIUVCTHJLITJUXHUWDJLCRCILKN7CDE5MCBZ2JOOKKI6P6HSGVTJO4ZBRKDVFCWK3PO37Y6XXPKPGR27REMQCIIX3C7K5BL542DRHSUQNKV67W6K7QBOK7YW53OEBUFR67D5MFCEK5NJZ5CFWMFBY57DEETIHXETRQEFD23W3CR2QKHINRLTHMD4JBB7J7PQKLQO2WDNXUR3Q4OJGVN3WHDT3E7B2BRFYIVKDXPGKAAOHSJBM47AQ7AWYVR
2023-03-10,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-05-10T16:20:00.000,2023-05-10T18:15:00.000,Ryanair,02:55,27.88,28.99,True,False,1.11,ADT,-1,PJLLKDILD7ROUO7O4XVFA5QF7WEWC23B4PBJTSI5CYA5FU5UHP7B2TGC5R2HDSEU536P67NIFPZ3LKBGIDGW3ISMVYX32YFRZAL5UDP6L5TVRZCEEOYRJQXE2SFO52FVWN3GWNF2M6PDK726FBICQBJDPOLBKJ2X66AUFLUUCGLBYUXKPBIJX2VW2I4FTIFEDYLW5NO6OVWNZMP23I5WVNYL4YVVA5FRQ2W3U3MTALSAUKSXDUD5A6T4YAIHUANL
2023-03-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-10T10:00:00.000,2023-05-10T12:25:00.000,Ryanair,02:25,101.39,101.39,False,False,0.0,ADT,1,AMYVYVOT4S3RDQXE2WLCNOIW3OI5UGKAS23PRK2JVTFT5XEO3DADZT7ULGL22IJPKYR7FDSYN75XH7ADHOQGPWCIUMSCTW4FKUIURHPP54YM4I2SUL5HRXGOM2P4YPFCNQ4KFC3XC6QZZEOMMBQT2JWSURYURGQXKKKSBCEFNPEC6MZBT2Q6PBY4TBNQZMPHX6BFMOWCWO3XISHU2TNLGDWDE6FQB5SJMIAQWXPD4UVMCSGUMHJC4WHWGVQ5ZGX2
2023-03-10,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-10T14:45:00.000,2023-05-10T17:10:00.000,Ryanair,02:25,88.59,90.99,True,False,2.4,ADT,-1,AMYVYVOT4S3RDQXE2WLCNOIW3OI5UGKAS23PRK2JVTFT5XEO3DALNRKW3ZIB2RBDXKLPXPJY6YNWAV5BWOT53NOQ74ZCPT7T5QWOOJZIRFLAS3NESIMSYEOGMA3A54QIEFOH6BEA2BGETWFII3ZEU4IC6ZFAKKHMFY3EXGX3DJPJHZZYXUJRI4ZD7DCHMO4QHB2U7RX2SESGU6C5R7ENH3CFTWLUKD5GMFN63CIFN7HX6AOHPFZW2AUGD7SQW6RO
2023-03-10,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-10T21:55:00.000,2023-05-11T00:20:00.000,Ryanair,02:25,64.49,67.99,True,False,3.5,ADT,2,RUGKN2QQ5TVIO4OODAN6GFC4ELBVPVV3KDJJOGG7OJDKUNE3N7TRDYTSTVK3EV7F5H5UJAYUFP5RTTE5ORMSII5PFWSGXJMAD23VFSW2QVOYMKY2ATAILLUPL6VDDXL4QNOJMWLEQY2BNO6YPUJP7ZCI7IYITFGLFCLMB3T7HFEI73UQN44DNTT7KVPTP6QZGYCU4VOH5PFZJVEZBOGN6M4F7CY6PCBG2CRI333UQEVZNAVQCUKQBJOLNWNPMIPE
2023-03-10,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-10T06:45:00.000,2023-05-10T09:30:00.000,Ryanair,02:45,53.99,58.99,True,False,5.0,ADT,-1,NAENFRSGPWMWAHUUV6HRLHB47524644SW6HT27UCUBNHNXT5KHK6EPQV6TXVLPAXN3T7JD4T2X5OJGNMNAKNVR4YIA5UZPGAEYJAOBAV3XRUH65ZM3OOMUJN6UG3QU3WMA4ICDDZ4VBKPY74RR27D44PA3NRESAC54BO6TW7PVN2G6XYRP5GRL5XD3NCYVRSKZSHBTXNOG42MOG5JE76XG4MQ56DTZRGLLXW3DGHA4ABRRVAO7OK2JPARQIA3YVR
2023-03-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-10T06:55:00.000,2023-05-10T09:05:00.000,Ryanair,02:10,49.34,50.99,True,False,1.65,ADT,3,HFGYYXUC4LZHDXQWVW26LIGKIMMYH7ZPZPFIRRBCNNMS25GVWKEHJU4OG54RJ3LHPXJKMGDC7SHXSLTWUS4MIB65Y64VNKFKPXBRCYO6XUYLMES43W4IRBMGJ5ENLJ6EVA2XADWJIY4GBR2AJ3AQNQVQ5HY5NUWYXCIAPXMBFFKZJMXP5SGUWFXIM52HMVIDXFBERMPF7NENTZKDNU4S42VRL6SZG5SE472TRYZLXLBFZJY3ZYA4IBAQWN3I3IV4
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-05-11T06:25:00.000,2023-05-11T08:40:00.000,Ryanair,02:15,46.48,46.48,False,False,0.0,ADT,-1,4VA5O2AP6JWRZKXGNB2GROKUQ4SCOCCS3WCHLW4XVOVYEPHGM2MZUDKMHSMS7QLAD6R55OHCLBCV3C2MO4WYUJ5U3AOUPQFBAPSZ5CFYL5KOG7QYICL3522E6HS3AVWLTMZ66PRBMBPJLOZHJZLODZKCVXVJPJLNE2WXQSHYECWMGW25X7S4ZNAWNEM2PLCJVNU56D4NWMSUHIFUS6HX46Y3PSHXJVS27UJRLPGKRAB7US434STBCGBD2NOUOQSL
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-05-11T11:25:00.000,2023-05-11T13:20:00.000,Ryanair,02:55,78.09,78.09,False,False,0.0,ADT,-1,RUGKN2QQ5TVIO4OODAN6GFC4EKKR3PRMYVATWEZNOEVPG7M6T4S6KLYQ33SC5G7EZPSEFQUDN73HZUWVCNEHSD5JLIB7GZFS3KNP7TGN5MIMHBCUIFW4R6RYKY4WDIR2RDXCT2NLO5NIQRXINQB6ZHTEUVHAKPEGITADLA3VY6HPJNDNXCUTVGTRD54T6MPX7N4IDR3N5OMQXQJ7RLT22KP7FH6QB4YW5FOPQ45FIYCLWA3UCZFLDTH6VSMFMHJ2
2023-03-10,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-11T09:00:00.000,2023-05-11T11:25:00.000,Ryanair,02:25,88.79,90.99,True,False,2.2,ADT,-1,AMYVYVOT4S3RDQXE2WLCNOIW3OI5UGKAS23PRK2JVTFT5XEO3DAAMS5NL6TDJ3D6BOU5DGVO3EXS4GX5GHOAZA5POYHY3VAQBTCITBSI2QK4G3HWMSBWSSFMKLXXX5FHV5F2WOUSQADEM3HGDJJEWYJXWKC4QBT7SN545UKD2FQJXPZ77N4TMKNIG5RHFVRFLYDCEKSMMY2YVAHNNQBN7BCO3MVPUWWFNDRYXARYJUOTWI27RE76TCR7QX25BXWB
2023-03-10,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-05-11T15:05:00.000,2023-05-11T17:30:00.000,Ryanair,02:25,98.79,104.99,True,False,6.2,ADT,-1,2S4FEWIH7FT3WKLSPKBJKZVY7PDLW7TTGRXL2NSQJGFQPYFX2ADAPHRDGEMJKIWQGGOY4VQWQSKSL5Y3B57X3IEPBKVWGHUXDQFJL2764NGGT3M4MI6YZ34A3LLVA4QRVYD3IZNX5JFCXGMNUASJV2WGUKLVL3AHQIENNXV3EGX6BEERYU7U2CA2OTRR6DK4MPB6FZJCRMTYFBH46PJXP3DOJPZKPFWIP3S7JOOVHNZ4VVPLMQ32YI56L7DSF7HU
2023-03-10,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-05-11T10:20:00.000,2023-05-11T12:45:00.000,Ryanair,02:25,90.92,90.92,False,False,0.0,ADT,-1,TSDCYY6FRN3H4BM4HGCEBURFBAYA65EV6EWGFAJIQFMHT3GPYEMU7D6JOPI26WL6UDUGA35ZVPN4XUXUTQZ5I3TPDZFGGZDXOKSZPS2HN4SL4IEKYTT5PQ43342YFV6VNEYPQDPUE7XVJ7S3UVT47PBVFAN463ZXZTJZJ6U6EJ7NETEPDAHXXRTLLUBRXDJKMTAVHO7Z4IFIGKAJAMREQ44KABEUDGXGRJ2RABSU3JMSTRNNF2H3XTTRHSV3ZKFA
2023-03-10,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-05-11T17:30:00.000,2023-05-11T20:15:00.000,Ryanair,02:45,89.74,89.74,False,False,0.0,ADT,1,QKNU3VBTVPDN7DYIBOSBJL5TYIR4YSH222VGZEWVKVNPH56CS4D5RCYJ5EDDCVEKO5I265AGN6EMAAK3RHTAM23J6SYYLJUBL7M4Y64C52ICUK4UWE6T5ELJKC5MO4TUI5WTPRD4Z6QEBVRJZHW6V2R4HF7K3275KQN7VUWFTDSAIVCGJKXRLSU3J4KCWIBI7VFBZ2G2Z4FY2KO47EDHPTWZJCPCNAUFPFS3P62BX7JJ3RI7B2US6FJ436EKPJYW
2023-03-10,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-05-11T17:45:00.000,2023-05-11T19:55:00.000,Lauda Europe,02:10,49.24,50.99,True,False,1.75,ADT,-1,HFGYYXUC4LZHDXQWVW26LIGKIMMYH7ZPZPFIRRBCNNMS25GVWKEGYVRT6HJBOWYOXY6RERHEZJ3OX7Y7O7STGUDU5MQQFI2XFH6LMKGMIUFZIDPEN3YB5GCUAL7IVRZPS2NVFQJBLCERONBC3AYVGKISCNSU7UIZC5SSTYJSJWZBL2RE3V4WZTIOIJXO7HZTG6GHCQ7NX4MWDWCLOU4SYZGNW6W3KOQ2UL5CCPKETYJYTZMNZKPHZNLN6UT6T4VP
2023-03-10,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-05-11T20:00:00.000,2023-05-11T23:35:00.000,Ryanair,04:35,81.72,83.99,True,False,2.27,ADT,-1,5276CIE33DRTC3AW7AVXMS7HURT5Q52VABGXVH6WMCJQ2P6NBIJTPNV25736KASKCBKMLWQT5CV4IT53YIPHFUZ7ZP6Q3GW5FMT2UVFOYR7KG2J6YKHO3XKUZNHJBXVIEX2AUBDHLV6NKLCTGWZNGJPF6OKXLOSBLR5NXWWQHFT76FI7ZN2HPIYX73G26VOXW2FIUX5HACJI4FKGJJL7XQ5HKZTAZOWC7ZBMGUXZNFECGJOEFRWGV74NQ3CABO7O
2023-03-10,FR 2915,BRU,Brussels,PMI,Mallorca,2023-05-12T11:00:00.000,2023-05-12T13:15:00.000,Ryanair,02:15,116.79,120.99,True,False,4.2,ADT,2,YBWBGHBVRNKOJMSTM4EZLX72CR7Y4XQOCM6EWMR5E2KCXIV3E2ZF6QLQYRKXHQSD24OP752YW4WCNR36NH3J4JBRYRKAX27CW6ZLU35HRVLA3UVJKPAIAPW5FQY4NAEJS3GNN4MMIT32BP2BA3GMFISKDAMYJKCNNL6KGFNWJEYRIXQNUMGQPDFBBRHNSQ7VCJ5MSGUZSS7AR54WMUZACF2T3RXU7Y5KHA3ADETYD3AWBQVUR2WCMGCNTJEJGJ6J
2023-03-10,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-05-12T07:55:00.000,2023-05-12T12:30:00.000,Ryanair,03:35,173.52,177.99,True,False,4.47,ADT,1,IAADHN3L4CMYZXJMRWX3YVB546CEFNCSSNTZVFCA77D5S4HOE4WP5VYGAOAWG673IAWXQBQCXMWYF2WEO6UG5IXAKQJI2V4Y4YZKM65GMG6LOHGFWWT2ZHSR7TW33CIA6DNTVO6P6F4MGW6UCDGGDZLNV5GBQNCL3YRRGCA3V2NZ2JVK6QSFKV5GUACUIEK4EU65KRFKJINLKBPP4VY6Q3JIX644ULHNMZ3JWOXHH7TQK22P623LQ6EJODYLJIJQ
2023-03-10,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-05-12T07:00:00.000,2023-05-12T09:25:00.000,Ryanair,02:25,59.53,59.53,False,False,0.0,ADT,3,SOYHVK4Z3726I2CISTYGHIIZJ3H5HLAUVFCPKS6VPEZHWAMRTPLB75Y2MOTJBAJSWUPC264KU4K4DZKAPYM5MAKLLXEA7E7AB2ZGEKIXUTJ3UOPIGB5JP2TAI26ZMIF7ZXOYWHLFQPPW67UFY3W53AGKKZJAKYQGB7TK56J3T6Z6K7RTRTNOZR7IDPUNLB7OTCOQRCBMUSOX27BPQVZVZSH7EFOESVZAMXN4LPOGZTVDYLE6RS522HQAYJ25NI43
2023-03-10,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-05-12T09:10:00.000,2023-05-12T11:25:00.000,Malta Air,02:15,96.2,96.2,False,False,0.0,ADT,-1,TSDCYY6FRN3H4BM4HGCEBURFBDZDUKUX6E6VFJYGFJDEFIJYAU2SAPJO36MILZCGDV4PMYSHLYQQXTF4FMUTU7QI6QQHZNQAVP7QJMC5DTO5QWVMHMWZ6ZRZNQRXJKXZAMUMUM3CPFWTFX7HN7GZX4JU5BLMHXPSAC4URPYW2SFU6GZ7QO2CYRVR5CU5ZT2AIKJJY6GU6YXLLU6IKKFXLIKZIBDFSYXW6HRADW2DD2EC7JCSVKH5JSUFUENPUENH
2023-03-10,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-05-12T17:10:00.000,2023-05-12T19:25:00.000,Malta Air,02:15,96.2,96.2,False,False,0.0,ADT,-1,TSDCYY6FRN3H4BM4HGCEBURFBDZDUKUX6E6VFJYGFJDEFIJYAU2SAPJO36MILZCGDV4PMYSHLYQQWR677ZDHIFYV6GI3MMBPKQTLXAKJJBWNUWJGXKVYUATAEBRHRUZSF4BJBTZSLCITHDMJAW5UHTKBXGHUXIDOOJT7VDGK3JSP5B7T32XJ2ZFWCDRJSRS2TBG3MJ242BK6WATLSH4DEL6UZKWSZ6M2R7PUOYKVUMGE2ZEEGQDPYIJV6CX77IZ4
2023-03-10,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-05-12T16:35:00.000,2023-05-12T19:05:00.000,Ryanair,02:30,149.99,206.99,True,False,57.0,ADT,-1,ZVJ7PURYMTNAFL7AEDJQVWUMSTTBBH6RQPG5KEHZHWQG7VWA2DUP7YNUD3MNRUHY4WJKKKH2VHCVDXXTAIAAPHRIX5HGBPACRUB2GUD6AXI44I57ZHDRLCTVYVFVBOUPJMCO3RAUQLKQMCYCOY5VNSLLADUJJBM6X5AFOJPKGKHLH4E3T6YQV4HTCPHKLWQKD25YWKDRSBV4XA7WZPQ2U5J563YQIX2XMAT6SYJZYMX7WIBXFFKGW3SPHERNWI6V
2023-03-10,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-05-12T07:05:00.000,2023-05-12T09:00:00.000,Ryanair,02:55,55.12,55.12,False,False,0.0,ADT,4,HFGYYXUC4LZHDXQWVW26LIGKIPWHEMYSRALMC65G47VGU7CGMEWTGART7ML2J3E2JRZN6Z63LYU5HNRF4OKCI5Z4UCCNINBBQN6EDFNNEDPXBDYKVC46LCURRRZMTYYWGUG3YWTH4IQQ6VQFDAW63X4XBZQIX4YTYA3FLL5HRGMTHTEDSZLF3XDVZ5MBM7TO7RW6ETQ4VIHHURPZ3KFDUG5N7JFNMABA5IZLKHPKBGJUIFRPVW55W6PZKRZHXGGG
