scrapeDate,flightKey,flightNumber,departureAirportCode,departureAirportName,arrivalAirportCode,arrivalAirportName,departureDate,departureTime,arrivalDate,arrivalTime,carrierCode,carrierName,duration_formatted,price,originalPrice,hasDiscount,hasPromoDiscount,discountAmount,fareType,availableSeats
2023-03-29,FR 6269_2023-06-21,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-21,09:25:00,2023-06-21,11:55:00,FR,Malta Air,02:30,84.99,84.99,False,False,0.0,ADT,3
2023-03-29,FR 2941_2023-06-21,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-21,12:25:00,2023-06-21,14:20:00,FR,Ryanair,02:55,48.24,50.99,True,False,2.75,ADT,2
2023-03-29,FR 6312_2023-06-21,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-06-21,16:20:00,2023-06-21,18:15:00,FR,Ryanair,02:55,50.69,50.69,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-06-21,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-21,10:00:00,2023-06-21,12:25:00,FR,Ryanair,02:25,84.62,84.62,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-06-21,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-21,14:45:00,2023-06-21,17:10:00,FR,Ryanair,02:25,76.39,76.39,False,False,0.0,ADT,5
2023-03-29,FR 6063_2023-06-21,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-21,21:55:00,2023-06-22,00:20:00,FR,Ryanair,02:25,72.99,78.99,True,False,6.0,ADT,-1
2023-03-29,FR 1916_2023-06-21,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-21,06:45:00,2023-06-21,09:30:00,FR,Ryanair,02:45,41.19,44.99,True,False,3.8,ADT,5
2023-03-29,FR 7831_2023-06-21,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-21,06:55:00,2023-06-21,09:05:00,FR,Ryanair,02:10,60.99,67.99,True,False,7.0,ADT,1
2023-03-29,FR 6251_2023-06-22,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-06-22,18:20:00,2023-06-22,22:00:00,FR,Ryanair,02:40,94.99,94.99,False,False,0.0,ADT,3
2023-03-29,FR 1302_2023-06-22,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-22,06:25:00,2023-06-22,08:40:00,FR,Ryanair,02:15,45.48,45.48,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-06-22,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-22,11:25:00,2023-06-22,13:20:00,FR,Ryanair,02:55,87.24,87.24,False,False,0.0,ADT,5
2023-03-29,FR 9053_2023-06-22,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-22,09:00:00,2023-06-22,11:25:00,FR,Ryanair,02:25,73.24,73.24,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-06-22,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-22,15:05:00,2023-06-22,17:30:00,FR,Ryanair,02:25,76.39,76.39,False,False,0.0,ADT,2
2023-03-29,FR 6456_2023-06-22,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-06-22,10:20:00,2023-06-22,12:45:00,FR,Ryanair,02:25,129.38,129.38,False,False,0.0,ADT,1
2023-03-29,FR 1916_2023-06-22,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-22,17:30:00,2023-06-22,20:15:00,FR,Ryanair,02:45,84.62,84.62,False,False,0.0,ADT,5
2023-03-29,FR 7831_2023-06-22,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-22,10:15:00,2023-06-22,12:25:00,FR,Ryanair,02:10,55.87,58.99,True,False,3.12,ADT,5
2023-03-29,FR 563_2023-06-22,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-06-22,20:00:00,2023-06-22,23:35:00,FR,Ryanair,04:35,77.39,83.99,True,False,6.6,ADT,4
2023-03-29,FR 2915_2023-06-23,FR 2915,BRU,Brussels,PMI,Mallorca,2023-06-23,11:00:00,2023-06-23,13:15:00,FR,Ryanair,02:15,180.19,180.19,False,False,0.0,ADT,-1
2023-03-29,FR 8577_2023-06-23,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-06-23,07:55:00,2023-06-23,12:30:00,FR,Ryanair,03:35,99.77,102.99,True,False,3.22,ADT,-1
2023-03-29,FR 7737_2023-06-23,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-06-23,07:00:00,2023-06-23,09:25:00,FR,Ryanair,02:25,75.52,75.52,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-06-23,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-23,09:10:00,2023-06-23,11:25:00,FR,Malta Air,02:15,111.61,111.61,False,False,0.0,ADT,-1
2023-03-29,FR 1310_2023-06-23,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-06-23,20:00:00,2023-06-23,22:15:00,FR,Malta Air,02:15,73.79,74.99,True,False,1.2,ADT,-1
2023-03-29,FR 6269_2023-06-23,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-23,16:35:00,2023-06-23,19:05:00,FR,Ryanair,02:30,108.99,238.99,True,False,130.0,ADT,3
2023-03-29,FR 2941_2023-06-23,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-23,07:05:00,2023-06-23,09:00:00,FR,Ryanair,02:55,89.59,90.99,True,False,1.4,ADT,-1
2023-03-29,FR 6312_2023-06-23,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-06-23,17:30:00,2023-06-23,19:25:00,FR,Ryanair,02:55,102.39,102.39,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-06-23,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-23,09:45:00,2023-06-23,12:10:00,FR,Ryanair,02:25,101.59,101.59,False,False,0.0,ADT,4
2023-03-29,FR 9053_2023-06-23,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-23,17:20:00,2023-06-23,19:45:00,FR,Ryanair,02:25,77.74,78.99,True,False,1.25,ADT,-1
2023-03-29,FR 6456_2023-06-23,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-06-23,16:15:00,2023-06-23,18:40:00,FR,Ryanair,02:25,65.99,65.99,False,False,0.0,ADT,2
2023-03-29,FR 1928_2023-06-23,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-23,10:00:00,2023-06-23,12:45:00,FR,Ryanair,02:45,117.69,117.69,False,False,0.0,ADT,2
2023-03-29,FR 1916_2023-06-23,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-23,20:55:00,2023-06-23,23:40:00,FR,Ryanair,02:45,77.39,77.39,False,False,0.0,ADT,-1
2023-03-29,FR 563_2023-06-23,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-06-23,06:30:00,2023-06-23,10:05:00,FR,Ryanair,04:35,129.79,129.79,False,False,0.0,ADT,-1
2023-03-29,FR 7986_2023-06-24,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-06-24,08:10:00,2023-06-24,12:35:00,FR,Ryanair,03:25,124.99,124.99,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-06-24,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-24,07:45:00,2023-06-24,10:00:00,FR,Ryanair,02:15,95.41,95.41,False,False,0.0,ADT,5
2023-03-29,FR 6269_2023-06-24,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-24,21:30:00,2023-06-24,23:59:00,FR,Malta Air,02:29,82.99,82.99,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-06-24,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-24,11:05:00,2023-06-24,13:00:00,FR,Ryanair,02:55,116.79,120.99,True,False,4.2,ADT,-1
2023-03-29,FR 3534_2023-06-24,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-24,15:50:00,2023-06-24,18:15:00,FR,Ryanair,02:25,114.89,114.89,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-06-24,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-24,18:15:00,2023-06-24,20:40:00,FR,Ryanair,02:25,96.99,96.99,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-06-24,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-24,13:35:00,2023-06-24,16:20:00,FR,Ryanair,02:45,87.79,90.99,True,False,3.2,ADT,4
2023-03-29,FR 7831_2023-06-24,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-24,17:20:00,2023-06-24,19:30:00,FR,Ryanair,02:10,88.74,88.74,False,False,0.0,ADT,-1
2023-03-29,FR 2923_2023-06-25,FR 2923,BRU,Brussels,AGP,Malaga,2023-06-25,09:55:00,2023-06-25,12:50:00,FR,Ryanair,02:55,82.57,82.57,False,False,0.0,ADT,-1
2023-03-29,FR 6251_2023-06-25,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-06-25,17:00:00,2023-06-25,20:40:00,FR,Ryanair,02:40,153.99,160.99,True,False,7.0,ADT,-1
2023-03-29,FR 7737_2023-06-25,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-06-25,17:30:00,2023-06-25,19:55:00,FR,Ryanair,02:25,68.2,68.2,False,False,0.0,ADT,4
2023-03-29,FR 1302_2023-06-25,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-25,09:45:00,2023-06-25,12:00:00,FR,Malta Air,02:15,60.57,60.57,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-06-25,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-25,16:45:00,2023-06-25,18:40:00,FR,Ryanair,02:55,99.8,99.8,False,False,0.0,ADT,2
2023-03-29,FR 6312_2023-06-25,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-06-25,19:45:00,2023-06-25,21:40:00,FR,Ryanair,02:55,99.8,99.8,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-06-25,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-25,09:55:00,2023-06-25,12:20:00,FR,Ryanair,02:25,88.74,88.74,False,False,0.0,ADT,3
2023-03-29,FR 9053_2023-06-25,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-25,15:00:00,2023-06-25,17:25:00,FR,Ryanair,02:25,88.74,88.74,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-06-25,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-06-25,07:30:00,2023-06-25,09:55:00,FR,Ryanair,02:25,62.94,64.99,True,False,2.05,ADT,2
2023-03-29,FR 1916_2023-06-25,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-25,21:30:00,2023-06-26,00:15:00,FR,Ryanair,02:45,75.7,75.7,False,False,0.0,ADT,2
2023-03-29,FR 563_2023-06-25,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-06-25,12:35:00,2023-06-25,16:10:00,FR,Ryanair,04:35,138.6,141.99,True,False,3.39,ADT,-1
2023-03-29,FR 2923_2023-06-26,FR 2923,BRU,Brussels,AGP,Malaga,2023-06-26,17:40:00,2023-06-26,20:30:00,FR,Ryanair,02:50,104.11,104.11,False,False,0.0,ADT,-1
2023-03-29,FR 2915_2023-06-26,FR 2915,BRU,Brussels,PMI,Mallorca,2023-06-26,20:25:00,2023-06-26,22:40:00,FR,Ryanair,02:15,49.56,49.56,False,False,0.0,ADT,-1
2023-03-29,FR 6251_2023-06-26,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-06-26,19:20:00,2023-06-26,23:00:00,FR,Ryanair,02:40,133.54,133.54,False,False,0.0,ADT,-1
2023-03-29,FR 8577_2023-06-26,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-06-26,12:00:00,2023-06-26,16:35:00,FR,Ryanair,03:35,131.55,134.99,True,False,3.44,ADT,-1
2023-03-29,FR 7737_2023-06-26,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-06-26,20:55:00,2023-06-26,23:20:00,FR,Malta Air,02:25,52.56,52.56,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-06-26,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-26,06:30:00,2023-06-26,08:45:00,FR,Ryanair,02:15,52.11,55.99,True,False,3.88,ADT,-1
2023-03-29,FR 1310_2023-06-26,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-06-26,09:30:00,2023-06-26,11:45:00,FR,Malta Air,02:15,54.88,54.88,False,False,0.0,ADT,-1
2023-03-29,FR 6269_2023-06-26,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-26,12:05:00,2023-06-26,14:35:00,FR,Ryanair,02:30,108.99,178.99,True,False,70.0,ADT,5
2023-03-29,FR 2941_2023-06-26,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-26,18:00:00,2023-06-26,19:55:00,FR,Ryanair,02:55,155.09,155.09,False,False,0.0,ADT,1
2023-03-29,FR 3534_2023-06-26,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-26,16:55:00,2023-06-26,19:20:00,FR,Ryanair,02:25,95.99,95.99,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-06-26,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-26,19:20:00,2023-06-26,22:05:00,FR,Ryanair,02:45,76.7,76.7,False,False,0.0,ADT,-1
2023-03-29,FR 7831_2023-06-26,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-26,08:55:00,2023-06-26,11:05:00,FR,Ryanair,02:10,83.74,83.74,False,False,0.0,ADT,-1
2023-03-29,FR 7986_2023-06-27,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-06-27,07:20:00,2023-06-27,11:45:00,FR,Ryanair,03:25,104.69,108.99,True,False,4.3,ADT,-1
2023-03-29,FR 7737_2023-06-27,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-06-27,17:20:00,2023-06-27,19:45:00,FR,Ryanair,02:25,50.25,51.99,True,False,1.74,ADT,-1
2023-03-29,FR 1302_2023-06-27,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-27,19:20:00,2023-06-27,21:35:00,FR,Malta Air,02:15,40.6,41.99,True,False,1.39,ADT,-1
2023-03-29,FR 6269_2023-06-27,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-27,15:35:00,2023-06-27,18:05:00,FR,Ryanair,02:30,98.99,115.99,True,False,17.0,ADT,-1
2023-03-29,FR 2941_2023-06-27,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-27,13:45:00,2023-06-27,15:40:00,FR,Ryanair,02:55,177.79,177.79,False,False,0.0,ADT,2
2023-03-29,FR 6312_2023-06-27,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-06-27,16:45:00,2023-06-27,18:40:00,FR,Ryanair,02:55,177.79,177.79,False,False,0.0,ADT,5
2023-03-29,FR 3534_2023-06-27,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-27,06:30:00,2023-06-27,08:55:00,FR,Ryanair,02:25,71.49,71.49,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-06-27,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-27,12:15:00,2023-06-27,14:40:00,FR,Ryanair,02:25,87.24,87.24,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-06-27,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-06-27,09:25:00,2023-06-27,11:50:00,FR,Ryanair,02:25,83.08,83.08,False,False,0.0,ADT,3
2023-03-29,FR 1916_2023-06-27,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-27,16:00:00,2023-06-27,18:45:00,FR,Ryanair,02:45,99.8,99.8,False,False,0.0,ADT,-1
2023-03-29,FR 7831_2023-06-27,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-27,06:35:00,2023-06-27,08:45:00,FR,Ryanair,02:10,75.99,78.99,True,False,3.0,ADT,-1
2023-03-29,FR 563_2023-06-27,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-06-27,07:15:00,2023-06-27,10:50:00,FR,Ryanair,04:35,130.79,130.79,False,False,0.0,ADT,4
2023-03-29,FR 2923_2023-06-28,FR 2923,BRU,Brussels,AGP,Malaga,2023-06-28,10:05:00,2023-06-28,13:00:00,FR,Ryanair,02:55,118.86,118.86,False,False,0.0,ADT,-1
2023-03-29,FR 2915_2023-06-28,FR 2915,BRU,Brussels,PMI,Mallorca,2023-06-28,17:25:00,2023-06-28,19:40:00,FR,Ryanair,02:15,76.74,78.99,True,False,2.25,ADT,-1
2023-03-29,FR 6251_2023-06-28,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-06-28,08:05:00,2023-06-28,11:45:00,FR,Ryanair,02:40,115.74,120.99,True,False,5.25,ADT,1
2023-03-29,FR 8577_2023-06-28,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-06-28,13:10:00,2023-06-28,17:45:00,FR,Ryanair,03:35,148.31,148.31,False,False,0.0,ADT,-1
2023-03-29,FR 7737_2023-06-28,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-06-28,20:55:00,2023-06-28,23:20:00,FR,Ryanair,02:25,34.54,38.99,True,False,4.45,ADT,3
2023-03-29,FR 1302_2023-06-28,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-28,16:35:00,2023-06-28,18:50:00,FR,Ryanair,02:15,59.04,59.04,False,False,0.0,ADT,-1
2023-03-29,FR 6269_2023-06-28,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-28,09:25:00,2023-06-28,11:55:00,FR,Malta Air,02:30,101.99,154.99,True,False,53.0,ADT,-1
2023-03-29,FR 2941_2023-06-28,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-28,12:25:00,2023-06-28,14:20:00,FR,Ryanair,02:55,134.12,139.99,True,False,5.87,ADT,3
2023-03-29,FR 6312_2023-06-28,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-06-28,16:20:00,2023-06-28,18:15:00,FR,Ryanair,02:55,101.39,101.39,False,False,0.0,ADT,1
2023-03-29,FR 3534_2023-06-28,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-28,10:00:00,2023-06-28,12:25:00,FR,Ryanair,02:25,101.39,101.39,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-06-28,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-28,14:45:00,2023-06-28,17:10:00,FR,Ryanair,02:25,104.99,104.99,False,False,0.0,ADT,-1
2023-03-29,FR 6063_2023-06-28,FR 6063,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-28,21:55:00,2023-06-29,00:20:00,FR,Ryanair,02:25,100.59,100.59,False,False,0.0,ADT,-1
2023-03-29,FR 1916_2023-06-28,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-28,06:45:00,2023-06-28,09:30:00,FR,Ryanair,02:45,87.24,87.24,False,False,0.0,ADT,2
2023-03-29,FR 7831_2023-06-28,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-28,06:55:00,2023-06-28,09:05:00,FR,Ryanair,02:10,99.8,99.8,False,False,0.0,ADT,-1
2023-03-29,FR 6251_2023-06-29,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-06-29,18:20:00,2023-06-29,22:00:00,FR,Ryanair,02:40,134.64,134.64,False,False,0.0,ADT,3
2023-03-29,FR 1302_2023-06-29,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-29,06:25:00,2023-06-29,08:40:00,FR,Ryanair,02:15,60.57,60.57,False,False,0.0,ADT,5
2023-03-29,FR 2941_2023-06-29,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-29,11:25:00,2023-06-29,13:20:00,FR,Ryanair,02:55,126.24,126.24,False,False,0.0,ADT,-1
2023-03-29,FR 9053_2023-06-29,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-29,09:00:00,2023-06-29,11:25:00,FR,Ryanair,02:25,100.59,100.59,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-06-29,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-29,15:05:00,2023-06-29,17:30:00,FR,Ryanair,02:25,114.89,114.89,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-06-29,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-06-29,10:20:00,2023-06-29,12:45:00,FR,Ryanair,02:25,83.81,83.81,False,False,0.0,ADT,1
2023-03-29,FR 1916_2023-06-29,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-29,17:30:00,2023-06-29,20:15:00,FR,Ryanair,02:45,100.59,100.59,False,False,0.0,ADT,4
2023-03-29,FR 7831_2023-06-29,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-06-29,10:15:00,2023-06-29,12:25:00,FR,Ryanair,02:10,100.59,100.59,False,False,0.0,ADT,-1
2023-03-29,FR 563_2023-06-29,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-06-29,20:00:00,2023-06-29,23:35:00,FR,Ryanair,04:35,154.43,154.43,False,False,0.0,ADT,1
2023-03-29,FR 2915_2023-06-30,FR 2915,BRU,Brussels,PMI,Mallorca,2023-06-30,11:00:00,2023-06-30,13:15:00,FR,Ryanair,02:15,155.09,155.09,False,False,0.0,ADT,-1
2023-03-29,FR 8577_2023-06-30,FR 8577,CRL,Brussels (Charleroi),RHO,Rhodes,2023-06-30,07:55:00,2023-06-30,12:30:00,FR,Ryanair,03:35,174.52,177.99,True,False,3.47,ADT,-1
2023-03-29,FR 7737_2023-06-30,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-06-30,07:00:00,2023-06-30,09:25:00,FR,Ryanair,02:25,107.11,107.11,False,False,0.0,ADT,-1
2023-03-29,FR 1302_2023-06-30,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-06-30,09:10:00,2023-06-30,11:25:00,FR,Malta Air,02:15,95.63,95.63,False,False,0.0,ADT,-1
2023-03-29,FR 1310_2023-06-30,FR 1310,CRL,Brussels (Charleroi),NAP,Naples,2023-06-30,20:00:00,2023-06-30,22:15:00,FR,Malta Air,02:15,85.55,85.55,False,False,0.0,ADT,-1
2023-03-29,FR 6269_2023-06-30,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-06-30,16:35:00,2023-06-30,19:05:00,FR,Ryanair,02:30,160.22,379.22,True,False,219.0,ADT,-1
2023-03-29,FR 2941_2023-06-30,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-06-30,07:05:00,2023-06-30,09:00:00,FR,Ryanair,02:55,172.49,172.49,False,False,0.0,ADT,5
2023-03-29,FR 6312_2023-06-30,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-06-30,17:30:00,2023-06-30,19:25:00,FR,Ryanair,02:55,135.12,139.99,True,False,4.87,ADT,1
2023-03-29,FR 3534_2023-06-30,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-30,09:45:00,2023-06-30,12:10:00,FR,Ryanair,02:25,129.87,129.87,False,False,0.0,ADT,2
2023-03-29,FR 9053_2023-06-30,FR 9053,CRL,Brussels (Charleroi),ALC,Alicante,2023-06-30,17:20:00,2023-06-30,19:45:00,FR,Ryanair,02:25,178.79,178.79,False,False,0.0,ADT,-1
2023-03-29,FR 6456_2023-06-30,FR 6456,CRL,Brussels (Charleroi),IBZ,Ibiza,2023-06-30,16:15:00,2023-06-30,18:40:00,FR,Ryanair,02:25,148.86,148.86,False,False,0.0,ADT,5
2023-03-29,FR 1928_2023-06-30,FR 1928,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-30,10:00:00,2023-06-30,12:45:00,FR,Ryanair,02:45,135.64,135.64,False,False,0.0,ADT,2
2023-03-29,FR 1916_2023-06-30,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-06-30,20:55:00,2023-06-30,23:40:00,FR,Ryanair,02:45,198.24,198.24,False,False,0.0,ADT,1
2023-03-29,FR 563_2023-06-30,FR 563,CRL,Brussels (Charleroi),TFS,Tenerife (South),2023-06-30,06:30:00,2023-06-30,10:05:00,FR,Ryanair,04:35,205.75,205.75,False,False,0.0,ADT,5
2023-03-29,FR 7986_2023-07-01,FR 7986,CRL,Brussels (Charleroi),HER,Heraklion Crete,2023-07-01,08:10:00,2023-07-01,12:35:00,FR,Ryanair,03:25,256.39,256.39,False,False,0.0,ADT,4
2023-03-29,FR 1302_2023-07-01,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-01,07:45:00,2023-07-01,10:00:00,FR,Ryanair,02:15,147.86,147.86,False,False,0.0,ADT,-1
2023-03-29,FR 6269_2023-07-01,FR 6269,CRL,Brussels (Charleroi),PMO,Palermo,2023-07-01,21:30:00,2023-07-01,23:59:00,FR,Malta Air,02:29,157.99,178.99,True,False,21.0,ADT,-1
2023-03-29,FR 2941_2023-07-01,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-01,11:05:00,2023-07-01,13:00:00,FR,Ryanair,02:55,272.19,272.19,False,False,0.0,ADT,-1
2023-03-29,FR 3534_2023-07-01,FR 3534,CRL,Brussels (Charleroi),ALC,Alicante,2023-07-01,15:50:00,2023-07-01,18:15:00,FR,Ryanair,02:25,197.24,197.24,False,False,0.0,ADT,2
2023-03-29,FR 1916_2023-07-01,FR 1916,CRL,Brussels (Charleroi),AGP,Malaga,2023-07-01,13:35:00,2023-07-01,16:20:00,FR,Ryanair,02:45,202.49,202.49,False,False,0.0,ADT,-1
2023-03-29,FR 7831_2023-07-01,FR 7831,CRL,Brussels (Charleroi),PMI,Mallorca,2023-07-01,17:20:00,2023-07-01,19:30:00,FR,Ryanair,02:10,132.54,132.54,False,False,0.0,ADT,-1
2023-03-29,FR 2923_2023-07-02,FR 2923,BRU,Brussels,AGP,Malaga,2023-07-02,09:55:00,2023-07-02,12:50:00,FR,Ryanair,02:55,184.73,184.73,False,False,0.0,ADT,-1
2023-03-29,FR 6251_2023-07-02,FR 6251,CRL,Brussels (Charleroi),CFU,Corfu,2023-07-02,17:00:00,2023-07-02,20:40:00,FR,Ryanair,02:40,155.27,155.27,False,False,0.0,ADT,3
2023-03-29,FR 7737_2023-07-02,FR 7737,CRL,Brussels (Charleroi),BDS,Brindisi,2023-07-02,17:30:00,2023-07-02,19:55:00,FR,Ryanair,02:25,142.75,147.99,True,False,5.24,ADT,-1
2023-03-29,FR 1302_2023-07-02,FR 1302,CRL,Brussels (Charleroi),NAP,Naples,2023-07-02,09:45:00,2023-07-02,12:00:00,FR,Malta Air,02:15,129.38,129.38,False,False,0.0,ADT,-1
2023-03-29,FR 2941_2023-07-02,FR 2941,CRL,Brussels (Charleroi),FAO,Faro,2023-07-02,16:45:00,2023-07-02,18:40:00,FR,Ryanair,02:55,155.39,160.99,True,False,5.6,ADT,-1
2023-03-29,FR 6312_2023-07-02,FR 6312,CRL,Brussels (Charleroi),FAO,Faro,2023-07-02,19:45:00,2023-07-02,21:40:00,FR,Ryanair,02:55,126.24,126.24,False,False,0.0,ADT,1
